	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__J_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-32931.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ02.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ05.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ01.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__SQ24.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__SQ20.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-DK-20.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade4__70.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ29.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ32.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__H_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ja_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade4__70s.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__B_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__A_HAR-13.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__SB013112.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__SB006930.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A_7249.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__Ba_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__Jali20.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A2497.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__B_TZ1A828_OT.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__A_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A_363.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__C_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__C_TW-3.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ25.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__J_31-98.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ia20-97.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__6276s.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__6276.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ28.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__K_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__I_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_CS847_08.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ07.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_CS1025_11.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_11023.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__IU824.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__IU888.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-103.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA_clade3__E-160.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-547.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ06.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_150.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_SW3.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__G_11074.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ia_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_11-96.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__Sweden2.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__G_9301.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__G_9768.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ia_SotonIa3.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_6-94.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__D(s)2923.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__D_13-96.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_SW5.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F-6068.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_SWFPminus.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_SW4.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__E-8873.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D_CS637_11.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ia_SotonIa1.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_SotonE4.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_C599.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_2-93.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_Bour.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_1-93.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ14.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ12.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ10.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ09.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D_UW-3_CX.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__G_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D-EC.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D-LC.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__G_11222.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade4__Da_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__Ia_CS190_96.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D_14-96.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_1322_p2.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L3__L3_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__LGV_II_434.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_440_LN.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L3__L3_404_LN.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_115.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_CS784_08.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_CS19_08.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_8200_07.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_UCH-2.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__UCH-1.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_434_Bu(i).fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_434_Bu(f).fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_434_Bu.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_25667R.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_224.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2c__L2c_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_795.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2a__L2a_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2c__L2c.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2f.fna
/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__J_ref.fna	0.0	0.282177	0.007616999999999985	0.007616999999999985	0.007616999999999985	0.06871000000000005	0.06871000000000005	0.28800499999999996	0.28624099999999997	0.29840500000000003	0.29840500000000003	0.059628000000000014	0.0010539999999999994	0.284547	0.14887300000000003	0.14048400000000005	0.15299700000000005	0.150335	0.12775000000000003	0.15340900000000002	0.13296300000000005	0.128143	0.13420200000000004	0.13234500000000005	0.12871	0.14702700000000002	0.14702700000000002	0.298245	0.05603999999999998	0.055632000000000015	0.04810599999999998	0.04940800000000001	0.298245	0.07863600000000004	0.07402500000000001	0.294347	0.053669999999999995	0.293554	0.292203	0.293929	0.293929	0.287759	0.287158	0.289049	0.05238200000000004	0.28798900000000005	0.290199	0.08807399999999999	0.05186299999999999	0.281203	0.28503999999999996	0.08724600000000005	0.08724600000000005	0.05317700000000003	0.277586	0.28058000000000005	0.280278	0.28555299999999995	0.28668400000000005	0.281338	0.28525199999999995	0.27786200000000005	0.290127	0.07558600000000004	0.07092799999999999	0.29471	0.05308400000000002	0.28572299999999995	0.289925	0.28533	0.293929	0.28965399999999997	0.055606000000000044	0.05465900000000001	0.05379800000000001	0.05743100000000001	0.07491499999999995	0.08595299999999995	0.07491499999999995	0.07491499999999995	0.07173399999999996	0.26856100000000005	0.07825700000000002	0.0716	0.33125800000000005	0.328939	0.333029	0.33125800000000005	0.33125800000000005	0.333029	0.325898	0.303647	0.330507	0.330507	0.330507	0.330507	0.330507	0.31585700000000005	0.31585700000000005	0.31585700000000005	0.31585700000000005	0.327774	0.30574199999999996	0.330507	0.32838199999999995	0.30483099999999996	0.330507
/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-32931.fna	0.282177	0.0	0.28547100000000003	0.28547100000000003	0.28547100000000003	0.28098999999999996	0.28098999999999996	0.03543799999999997	0.07417300000000004	0.07433199999999995	0.07433199999999995	0.27625	0.281006	0.07879800000000003	0.30733600000000005	0.294021	0.30823900000000004	0.30544800000000005	0.290524	0.30443	0.28196	0.28958399999999995	0.29109799999999997	0.29061499999999996	0.29140200000000005	0.308512	0.308512	0.05569400000000002	0.27986900000000003	0.28347900000000004	0.28291900000000003	0.28181	0.05569400000000002	0.295396	0.29115199999999997	0.06051200000000001	0.28414399999999995	0.054432000000000036	0.04745699999999997	0.050629000000000035	0.050629000000000035	0.01864699999999997	0.01287499999999997	0.014535999999999993	0.28270700000000004	0.016981000000000024	0.015703000000000022	0.291964	0.28224800000000005	0.06829300000000005	0.018086000000000046	0.29129099999999997	0.29129099999999997	0.283648	0.067971	0.068994	0.06865399999999999	0.05847599999999997	0.05946499999999999	0.06709299999999996	0.05813400000000002	0.065168	0.04628100000000002	0.299685	0.288138	0.051337999999999995	0.283328	0.021195999999999993	0.02253000000000005	0.058221999999999996	0.051993999999999985	0.062456999999999985	0.28599600000000003	0.28486100000000003	0.2841	0.281104	0.299091	0.29345	0.299091	0.299091	0.290299	0.09203799999999995	0.29205400000000004	0.289095	0.34632399999999997	0.34363699999999997	0.342313	0.34632399999999997	0.34632399999999997	0.342313	0.341724	0.33123499999999995	0.34382900000000005	0.34382900000000005	0.34382900000000005	0.34382900000000005	0.34382900000000005	0.32709999999999995	0.32709999999999995	0.32709999999999995	0.32709999999999995	0.343587	0.33404199999999995	0.34382900000000005	0.34343900000000005	0.333144	0.34382900000000005
/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ02.fna	0.007616999999999985	0.28547100000000003	0.0	0.0	0.0	0.06626299999999996	0.06626299999999996	0.291293	0.285829	0.29799200000000003	0.29799200000000003	0.057174999999999976	0.006561999999999957	0.28413200000000005	0.15103599999999995	0.142644	0.15514099999999997	0.15248300000000004	0.12993600000000005	0.15556099999999995	0.13513699999999995	0.13032299999999997	0.136374	0.134521	0.13089499999999998	0.14919300000000002	0.14919300000000002	0.297844	0.055810000000000026	0.05543100000000001	0.047877999999999976	0.049176	0.297844	0.07617499999999999	0.07542099999999996	0.29395000000000004	0.05346899999999999	0.293149	0.291805	0.293531	0.293531	0.28735	0.290447	0.29233600000000004	0.052185999999999955	0.291277	0.293485	0.09040300000000001	0.05166599999999999	0.279467	0.288331	0.09210700000000005	0.09210700000000005	0.05297600000000002	0.275833	0.278833	0.27853000000000006	0.283802	0.28492799999999996	0.279589	0.283501	0.27612000000000003	0.28835299999999997	0.07311999999999996	0.06846699999999994	0.29430999999999996	0.05035500000000004	0.28901299999999996	0.29076599999999997	0.283579	0.293531	0.28789600000000004	0.05286999999999997	0.05193000000000003	0.051066999999999974	0.05468799999999996	0.07244799999999996	0.08345599999999997	0.07244799999999996	0.07244799999999996	0.07660699999999998	0.27060799999999996	0.07327099999999998	0.06916500000000003	0.334599	0.332283	0.336368	0.334599	0.334599	0.336368	0.329245	0.307017	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.319214	0.319214	0.319214	0.319214	0.33111900000000005	0.30910899999999997	0.33384899999999995	0.33172599999999997	0.308199	0.33384899999999995
/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ05.fna	0.007616999999999985	0.28547100000000003	0.0	0.0	0.0	0.06626299999999996	0.06626299999999996	0.291293	0.285829	0.29799200000000003	0.29799200000000003	0.057174999999999976	0.006561999999999957	0.28413200000000005	0.15103599999999995	0.142644	0.15514099999999997	0.15248300000000004	0.12993600000000005	0.15556099999999995	0.13513699999999995	0.13032299999999997	0.136374	0.134521	0.13089499999999998	0.14919300000000002	0.14919300000000002	0.297844	0.055810000000000026	0.05543100000000001	0.047877999999999976	0.049176	0.297844	0.07617499999999999	0.07542099999999996	0.29395000000000004	0.05346899999999999	0.293149	0.291805	0.293531	0.293531	0.28735	0.290447	0.29233600000000004	0.052185999999999955	0.291277	0.293485	0.09040300000000001	0.05166599999999999	0.279467	0.288331	0.09210700000000005	0.09210700000000005	0.05297600000000002	0.275833	0.278833	0.27853000000000006	0.283802	0.28492799999999996	0.279589	0.283501	0.27612000000000003	0.28835299999999997	0.07311999999999996	0.06846699999999994	0.29430999999999996	0.05035500000000004	0.28901299999999996	0.29076599999999997	0.283579	0.293531	0.28789600000000004	0.05286999999999997	0.05193000000000003	0.051066999999999974	0.05468799999999996	0.07244799999999996	0.08345599999999997	0.07244799999999996	0.07244799999999996	0.07660699999999998	0.27060799999999996	0.07327099999999998	0.06916500000000003	0.334599	0.332283	0.336368	0.334599	0.334599	0.336368	0.329245	0.307017	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.319214	0.319214	0.319214	0.319214	0.33111900000000005	0.30910899999999997	0.33384899999999995	0.33172599999999997	0.308199	0.33384899999999995
/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ01.fna	0.007616999999999985	0.28547100000000003	0.0	0.0	0.0	0.06626299999999996	0.06626299999999996	0.291293	0.285829	0.29799200000000003	0.29799200000000003	0.057174999999999976	0.006561999999999957	0.28413200000000005	0.15103599999999995	0.142644	0.15514099999999997	0.15248300000000004	0.12993600000000005	0.15556099999999995	0.13513699999999995	0.13032299999999997	0.136374	0.134521	0.13089499999999998	0.14919300000000002	0.14919300000000002	0.297844	0.055810000000000026	0.05543100000000001	0.047877999999999976	0.049176	0.297844	0.07617499999999999	0.07542099999999996	0.29395000000000004	0.05346899999999999	0.293149	0.291805	0.293531	0.293531	0.28735	0.290447	0.29233600000000004	0.052185999999999955	0.291277	0.293485	0.09040300000000001	0.05166599999999999	0.279467	0.288331	0.09210700000000005	0.09210700000000005	0.05297600000000002	0.275833	0.278833	0.27853000000000006	0.283802	0.28492799999999996	0.279589	0.283501	0.27612000000000003	0.28835299999999997	0.07311999999999996	0.06846699999999994	0.29430999999999996	0.05035500000000004	0.28901299999999996	0.29076599999999997	0.283579	0.293531	0.28789600000000004	0.05286999999999997	0.05193000000000003	0.051066999999999974	0.05468799999999996	0.07244799999999996	0.08345599999999997	0.07244799999999996	0.07244799999999996	0.07660699999999998	0.27060799999999996	0.07327099999999998	0.06916500000000003	0.334599	0.332283	0.336368	0.334599	0.334599	0.336368	0.329245	0.307017	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.33384899999999995	0.319214	0.319214	0.319214	0.319214	0.33111900000000005	0.30910899999999997	0.33384899999999995	0.33172599999999997	0.308199	0.33384899999999995
/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__SQ24.fna	0.06871000000000005	0.28098999999999996	0.06626299999999996	0.06626299999999996	0.06626299999999996	0.0	0.0	0.291335	0.28520900000000005	0.302952	0.302952	0.028977999999999948	0.06762599999999996	0.283512	0.16285099999999997	0.15871500000000005	0.17025100000000004	0.167578	0.14480300000000002	0.168497	0.15022599999999997	0.14523399999999997	0.15131099999999997	0.14678899999999995	0.14575400000000005	0.16558499999999998	0.16558499999999998	0.29376500000000005	0.080372	0.07621	0.07248699999999997	0.073797	0.29376500000000005	0.034026	0.03732800000000003	0.28981599999999996	0.07932399999999995	0.28523200000000004	0.28496900000000003	0.286979	0.286979	0.283064	0.28598100000000004	0.287872	0.07939200000000002	0.285729	0.289022	0.08076700000000003	0.07887999999999995	0.28027899999999994	0.282783	0.079932	0.079932	0.08020400000000005	0.26924099999999995	0.28171500000000005	0.281413	0.282138	0.283265	0.276848	0.281837	0.276934	0.28669	0.03558899999999998	0.016511000000000053	0.28640299999999996	0.08008499999999996	0.28454999999999997	0.279976	0.28173000000000004	0.285625	0.28605	0.08125099999999996	0.08165500000000003	0.08080600000000004	0.08446399999999998	0.034904000000000046	0.04415599999999997	0.034904000000000046	0.034904000000000046	0.05890099999999998	0.273494	0.04279999999999995	0.018645000000000023	0.34233800000000003	0.34000600000000003	0.34410300000000005	0.34233800000000003	0.34233800000000003	0.34410300000000005	0.33591400000000005	0.316126	0.341572	0.341572	0.341572	0.341572	0.341572	0.32693799999999995	0.32693799999999995	0.32693799999999995	0.32693799999999995	0.33777999999999997	0.31432099999999996	0.341572	0.33805799999999997	0.31341399999999997	0.341572
/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__SQ20.fna	0.06871000000000005	0.28098999999999996	0.06626299999999996	0.06626299999999996	0.06626299999999996	0.0	0.0	0.291335	0.28520900000000005	0.302952	0.302952	0.028977999999999948	0.06762599999999996	0.283512	0.16285099999999997	0.15871500000000005	0.17025100000000004	0.167578	0.14480300000000002	0.168497	0.15022599999999997	0.14523399999999997	0.15131099999999997	0.14678899999999995	0.14575400000000005	0.16558499999999998	0.16558499999999998	0.29376500000000005	0.080372	0.07621	0.07248699999999997	0.073797	0.29376500000000005	0.034026	0.03732800000000003	0.28981599999999996	0.07932399999999995	0.28523200000000004	0.28496900000000003	0.286979	0.286979	0.283064	0.28598100000000004	0.287872	0.07939200000000002	0.285729	0.289022	0.08076700000000003	0.07887999999999995	0.28027899999999994	0.282783	0.079932	0.079932	0.08020400000000005	0.26924099999999995	0.28171500000000005	0.281413	0.282138	0.283265	0.276848	0.281837	0.276934	0.28669	0.03558899999999998	0.016511000000000053	0.28640299999999996	0.08008499999999996	0.28454999999999997	0.279976	0.28173000000000004	0.285625	0.28605	0.08125099999999996	0.08165500000000003	0.08080600000000004	0.08446399999999998	0.034904000000000046	0.04415599999999997	0.034904000000000046	0.034904000000000046	0.05890099999999998	0.273494	0.04279999999999995	0.018645000000000023	0.34233800000000003	0.34000600000000003	0.34410300000000005	0.34233800000000003	0.34233800000000003	0.34410300000000005	0.33591400000000005	0.316126	0.341572	0.341572	0.341572	0.341572	0.341572	0.32693799999999995	0.32693799999999995	0.32693799999999995	0.32693799999999995	0.33777999999999997	0.31432099999999996	0.341572	0.33805799999999997	0.31341399999999997	0.341572
/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-DK-20.fna	0.28800499999999996	0.03543799999999997	0.291293	0.291293	0.291293	0.291335	0.291335	0.0	0.06486199999999998	0.05266199999999999	0.05266199999999999	0.28661400000000004	0.28683800000000004	0.06737800000000005	0.30084299999999997	0.2911	0.305264	0.30249099999999995	0.287717	0.301527	0.277768	0.286744	0.28823	0.28642199999999995	0.28859900000000005	0.30883700000000003	0.30883700000000003	0.06236900000000001	0.28155399999999997	0.285203	0.284586	0.28347500000000003	0.06236900000000001	0.302917	0.29868399999999995	0.053203	0.28515500000000005	0.055564999999999976	0.04997700000000005	0.051781999999999995	0.051781999999999995	0.033111	0.027348999999999957	0.02900400000000003	0.284436	0.03144999999999998	0.030167999999999973	0.2995	0.283976	0.06370299999999995	0.04460699999999995	0.298828	0.298828	0.28536799999999996	0.06333200000000005	0.06437400000000004	0.064033	0.05387299999999995	0.05485099999999998	0.06247499999999995	0.053529999999999966	0.060562000000000005	0.04164699999999999	0.30719399999999997	0.29359900000000005	0.05248699999999995	0.285057	0.026488999999999985	0.03491299999999997	0.05361899999999997	0.053145	0.05783700000000003	0.28700499999999995	0.28658700000000004	0.285825	0.282825	0.3066	0.297941	0.3066	0.3066	0.29512099999999997	0.09158999999999995	0.299586	0.29663399999999995	0.334214	0.331572	0.330214	0.334214	0.334214	0.330214	0.33343999999999996	0.31917799999999996	0.331762	0.331762	0.331762	0.331762	0.331762	0.315063	0.315063	0.315063	0.315063	0.331438	0.322025	0.331762	0.331427	0.321118	0.331762
/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade4__70.fna	0.28624099999999997	0.07417300000000004	0.285829	0.285829	0.285829	0.28520900000000005	0.28520900000000005	0.06486199999999998	0.0	0.06079800000000002	0.06079800000000002	0.280473	0.28507400000000005	0.004557999999999951	0.297593	0.287826	0.301994	0.299222	0.284462	0.29826699999999995	0.274498	0.283482	0.284964	0.28558700000000004	0.285346	0.30559400000000003	0.30559400000000003	0.07558200000000004	0.282292	0.284579	0.285327	0.286713	0.07558200000000004	0.29679199999999994	0.29993099999999995	0.06742899999999996	0.284531	0.07800799999999997	0.07103000000000004	0.07418999999999998	0.07418999999999998	0.06443600000000005	0.06805000000000005	0.06968600000000003	0.28381199999999995	0.06720999999999999	0.070847	0.29593	0.28335200000000005	0.07691599999999998	0.08528899999999995	0.29525500000000005	0.29525500000000005	0.284745	0.07199500000000003	0.07302299999999995	0.07727300000000004	0.06712099999999999	0.06810700000000003	0.07571700000000003	0.06677999999999995	0.06852499999999995	0.07181899999999997	0.301067	0.28746499999999997	0.07490200000000002	0.28443300000000005	0.06267699999999998	0.06834099999999999	0.06686800000000004	0.07418999999999998	0.07109100000000002	0.286381	0.285964	0.28520100000000004	0.2822	0.30047199999999996	0.291786	0.30047199999999996	0.30047199999999996	0.300424	0.10437799999999997	0.293474	0.29052500000000003	0.35163	0.348955	0.34899899999999995	0.35163	0.35163	0.34899899999999995	0.352286	0.337581	0.350514	0.350514	0.350514	0.350514	0.350514	0.333824	0.333824	0.333824	0.333824	0.350268	0.340751	0.350514	0.35012699999999997	0.339854	0.350514
/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ29.fna	0.29840500000000003	0.07433199999999995	0.29799200000000003	0.29799200000000003	0.29799200000000003	0.302952	0.302952	0.05266199999999999	0.06079800000000002	0.0	0.0	0.302624	0.29723999999999995	0.06329300000000004	0.308195	0.30058300000000004	0.31015000000000004	0.307389	0.29720500000000005	0.310979	0.287648	0.296237	0.29771899999999996	0.29869599999999996	0.298084	0.31165699999999996	0.31165699999999996	0.05648399999999998	0.288558	0.290864	0.29157900000000003	0.29047	0.05648399999999998	0.31431699999999996	0.313083	0.042239000000000027	0.290814	0.077434	0.07048900000000002	0.07364400000000004	0.07364400000000004	0.06257400000000002	0.06618599999999997	0.06782200000000005	0.2901	0.06533599999999995	0.06898199999999999	0.30721600000000004	0.28964	0.050011999999999945	0.083376	0.30654499999999996	0.30654499999999996	0.29102700000000004	0.06010300000000002	0.03697600000000001	0.036627999999999994	0.04015000000000002	0.04110899999999995	0.048732	0.03980300000000003	0.04935299999999998	0.047427	0.31858200000000003	0.300658	0.07435099999999994	0.290721	0.07303599999999999	0.06850400000000001	0.03989200000000004	0.07364400000000004	0.04408699999999999	0.29266000000000003	0.29224700000000003	0.291485	0.28848700000000005	0.317991	0.310084	0.317991	0.317991	0.30092300000000005	0.070295	0.31099	0.30369199999999996	0.3427	0.340066	0.34007699999999996	0.3427	0.3427	0.34007699999999996	0.34330099999999997	0.32907200000000003	0.34162000000000003	0.34162000000000003	0.34162000000000003	0.34162000000000003	0.34162000000000003	0.324966	0.324966	0.324966	0.324966	0.341303	0.33190699999999995	0.34162000000000003	0.341282	0.33100300000000005	0.34162000000000003
